customer_id,signup_date,region,acquisition_channel,age_group,preferred_payment_type,customer_segment,device_type,email_opt_in,churned_flag,total_orders,first_purchase_value,is_returning_flag,true_clv
CUST08814,2023-10-04,Northeast,referral,36-45,card,Gold,mobile,False,True,3,1873.17,True,22442.06
CUST08815,2022-06-05,North,paid_ads,26-35,wallet,Bronze,mobile,True,True,1,1290.7,False,18892.99
CUST08816,2022-02-16,Northeast,organic,46-60,netbanking,Gold,mobile,True,False,7,795.62,True,19265.95
CUST08817,2022-02-11,West,social,46-60,wallet,Gold,mobile,True,False,1,678.11,False,17428.55
CUST08818,2023-08-17,West,paid_ads,36-45,COD,Platinum,mobile,True,True,1,2076.6,False,16308.37
CUST08819,2023-04-09,East,paid_ads,36-45,COD,Silver,mobile,False,True,1,354.93,False,11226.03
CUST08820,2021-06-28,South,organic,36-45,UPI,Platinum,desktop,False,True,8,620.0,True,27608.24
CUST08821,2022-06-24,Central,referral,26-35,UPI,Bronze,mobile,False,True,0,260.61,False,18872.43
CUST08822,2022-02-11,West,social,26-35,UPI,Bronze,mobile,True,True,1,881.49,False,15589.17
CUST08823,2022-12-10,South,paid_ads,36-45,card,Gold,mobile,False,True,7,887.77,True,24692.52
CUST08824,2021-02-27,West,email,46-60,card,Platinum,mobile,True,True,15,1203.11,True,28642.18
CUST08825,2023-02-21,North,organic,36-45,card,Bronze,mobile,False,True,3,547.29,True,19376.49
CUST08826,2023-03-25,East,social,18-25,UPI,Silver,mobile,True,True,3,1101.51,True,12308.94
CUST08827,2021-09-06,West,social,18-25,UPI,Platinum,desktop,True,False,7,1311.16,True,32286.4
CUST08828,2021-06-14,West,email,26-35,card,Gold,desktop,True,False,10,753.24,True,28384.73
CUST08829,2022-11-19,North,social,36-45,card,Silver,mobile,True,True,4,619.23,True,15576.94
CUST08830,2021-10-09,North,paid_ads,26-35,wallet,Gold,tablet,False,False,0,525.23,False,17842.56
CUST08831,2023-10-29,South,paid_ads,26-35,UPI,Silver,mobile,True,True,7,897.59,True,16729.91
CUST08832,2023-04-29,West,social,,wallet,Bronze,mobile,False,True,4,948.64,True,15234.16
CUST08833,2023-11-12,Northeast,social,46-60,card,silver ,mobile,False,True,2,123.8,True,14904.04
CUST08834,2022-08-09,Central,referral,26-35,UPI,Bronze,tablet,True,False,3,478.71,True,20736.78
CUST08835,2023-10-25,Central,social,36-45,card,Silver,desktop,True,True,1,621.11,False,15289.65
CUST08836,2021-01-16,South,paid_ads,26-35,netbanking,Bronze,mobile,False,True,5,770.32,False,19829.39
CUST08837,2021-11-14,North,organic,36-45,netbanking,Silver,mobile,True,False,1,1796.23,False,16031.29
CUST08838,2021-01-03,Central,organic,26-35,UPI,GOLD,mobile,True,True,8,1192.2,True,24742.28
CUST08839,2023-01-12,East,referral,26-35,card,Gold,mobile,False,True,2,646.73,True,18966.27
CUST08840,2022-07-14,North,referral,,card,Bronze,mobile,True,True,6,322.08,True,19655.42
CUST08841,2021-11-11,East,referral,26-35,card,Gold,mobile,True,True,4,1880.99,True,24795.6
CUST08842,2021-11-30,West,referral,36-45,wallet,Gold,mobile,True,False,10,1050.27,True,24251.28
CUST08843,2022-12-06,South,paid_ads,26-35,card,Gold,mobile,True,True,4,457.28,True,23605.87
CUST08844,2021-07-17,North,organic,18-25,card,bronze ,mobile,True,True,2,1048.33,True,18496.69
CUST08845,2022-07-18,West,organic,46-60,UPI,Gold,mobile,False,False,2,1465.13,True,19533.54
CUST08846,2022-11-03,North,organic,26-35,COD,Gold,mobile,True,True,9,1173.38,True,23506.95
CUST08847,2021-09-20,East,referral,26-35,card,Bronze,desktop,False,False,7,1177.01,True,22690.64
CUST08848,2021-09-08,Central,social,26-35,card,Gold,desktop,False,False,4,1611.68,True,25606.55
CUST08849,2022-01-23,Northeast,email,26-35,card,Bronze,mobile,False,True,1,309.84,False,15270.98
CUST08850,2022-10-11,South,organic,36-45,card,Platinum,mobile,True,False,1,471.59,False,19978.45
CUST08851,2021-10-06,North,social,26-35,card,Silver,mobile,False,True,5,315.7,True,18965.43
CUST08852,2022-02-20,East,referral,60+,COD,Bronze,desktop,True,False,1,530.58,False,18550.62
CUST08853,2022-08-19,South,paid_ads,,netbanking,Gold,desktop,True,True,6,1152.11,True,22612.58
CUST08854,2021-07-24,Central,social,26-35,card,Silver,tablet,True,True,1,477.34,False,20496.58
CUST08855,2022-09-15,West,email,26-35,card,Gold,tablet,True,False,6,606.22,True,21299.72
CUST08856,2021-06-01,East,paid_ads,18-25,card,Bronze,desktop,True,True,2,653.5,True,20365.72
CUST08857,2021-06-06,Central,referral,18-25,card,Bronze,mobile,False,True,2,412.85,True,14321.08
CUST08858,2021-09-17,South,organic,26-35,COD,Bronze,mobile,True,False,4,270.38,True,18402.32
CUST08859,2021-11-10,East,organic,18-25,UPI,Silver,desktop,True,True,3,1663.26,True,28690.27
CUST08860,2021-02-02,Northeast,organic,36-45,UPI,Bronze,desktop,True,False,1,299.58,False,14408.32
CUST08861,2023-11-19,South,organic,46-60,card, Silver,mobile,True,True,4,597.85,True,19415.46
CUST08862,2021-12-04,South,social,26-35,card,Silver,mobile,True,True,3,1458.43,True,23510.83
CUST08863,2023-06-01,Central,organic,26-35,card,Bronze,mobile,False,True,6,2077.9,True,20949.33
CUST08864,2023-09-15,East,referral,36-45,wallet,Gold,mobile,True,False,5,561.35,True,27544.99
CUST08865,2023-05-27,South,social,18-25,wallet,Silver,mobile,True,True,0,778.43,False,14420.41
CUST08866,2023-06-30,North,social,26-35,card,Silver,desktop,False,True,6,671.73,True,18938.65
CUST08867,2021-04-20,East,paid_ads,60+,card,Gold,mobile,False,True,2,564.01,True,21658.45
CUST08868,2022-02-12,East,organic,18-25,COD,Silver,desktop,False,True,3,653.75,True,17503.86
CUST08869,2023-03-29,East,paid_ads,18-25,UPI,Bronze,mobile,True,True,5,1496.89,True,21257.08
CUST08870,2022-09-23,South,organic,26-35,card,Silver,mobile,True,False,6,1457.78,True,23732.98
CUST08871,2021-01-07,South,paid_ads,26-35,wallet,Bronze,mobile,True,True,6,304.35,False,25255.17
CUST08872,2022-09-14,West,referral,46-60,COD,Gold,mobile,True,True,1,829.6,False,26238.94
CUST08873,2023-05-31,Central,referral,26-35,UPI,Silver,desktop,True,True,2,754.09,True,16712.09
CUST08874,2023-06-27,West,organic,26-35,wallet,Silver,tablet,True,True,4,551.35,True,21368.84
CUST08875,2022-02-25,West,organic,26-35,COD,Silver,mobile,True,False,5,891.03,True,21591.98
CUST08876,2021-09-16,Central,social,46-60,UPI,Bronze,desktop,True,False,2,1370.33,True,25501.34
CUST08877,2021-12-05,North,email,26-35,netbanking,Silver,desktop,True,True,0,660.84,False,13291.74
CUST08878,2021-11-21,South,referral,26-35,UPI,Gold,mobile,True,True,5,797.51,True,25075.7
CUST08879,2022-01-15,North,referral,18-25,card,Silver,desktop,True,True,11,920.19,True,25279.1
CUST08880,2021-11-27,South,referral,18-25,wallet,Silver,tablet,True,True,2,318.04,True,12224.53
CUST08881,2022-05-16,Northeast,organic,60+,card,Platinum,desktop,False,False,2,399.13,True,29371.26
CUST08882,2021-02-14,South,email,26-35,card,Gold,mobile,False,False,4,860.23,True,21982.26
CUST08883,2021-10-29,Central,organic,18-25,wallet,Bronze,mobile,False,False,5,2068.16,True,21627.53
CUST08884,2021-12-11,North,referral,46-60,UPI,Bronze,desktop,True,True,4,320.12,True,19657.79
CUST08885,2021-06-17,East,organic,60+,card,Gold,desktop,True,False,1,616.5,False,22882.74
CUST08886,2023-08-20,South,social,26-35,COD,Gold,desktop,True,False,2,3873.62,True,17687.83
CUST08887,2023-01-10,South,social,,card,Bronze,tablet,False,True,1,1582.5,False,15995.42
CUST08888,2023-09-26,South,social,60+,card,Silver,desktop,True,False,6,988.98,True,21348.38
CUST08889,2022-09-07,West,paid_ads,,UPI,Bronze,mobile,True,True,8,977.34,True,28684.21
CUST08890,2021-05-01,East,referral,26-35,wallet, Silver,tablet,True,True,0,474.89,False,20719.02
CUST08891,2023-09-18,Central,referral,26-35,UPI,Bronze,desktop,False,True,1,1282.06,False,14364.02
CUST08892,2022-05-17,Central,social,36-45,UPI, Bronze,desktop,True,True,1,603.81,False,18954.41
CUST08893,2023-01-20,East,paid_ads,26-35,netbanking,Bronze,mobile,False,True,1,1655.22,False,15997.6
CUST08894,2022-02-22,Northeast,paid_ads,26-35,UPI,Platinum,desktop,True,True,7,1226.75,True,27620.88
CUST08895,2022-06-26,North,social,36-45,UPI,BRONZE,tablet,True,True,2,720.46,True,16979.35
CUST08896,2022-06-20,South,organic,46-60,wallet,Silver,desktop,True,True,8,702.52,True,23899.69
CUST08897,2021-11-08,East,referral,18-25,netbanking,Bronze,desktop,True,True,1,1724.55,False,14837.31
CUST08898,2022-08-31,West,organic,18-25,wallet,Bronze,mobile,True,True,4,618.52,True,22092.98
CUST08899,2023-03-15,West,social,36-45,card,Bronze,mobile,False,True,10,2054.76,True,22878.99
CUST08900,2021-01-23,West,paid_ads,26-35,wallet,Bronze,desktop,True,True,4,816.75,True,24318.83
CUST08901,2021-05-24,Central,social,36-45,UPI,Silver,desktop,True,True,6,493.34,True,20003.6
CUST08902,2023-07-12,South,organic,,wallet,Silver,mobile,False,False,3,506.56,True,17612.51
CUST08903,2022-09-16,Central,paid_ads,46-60,card,Bronze,mobile,True,False,2,365.93,True,18145.06
CUST08904,2023-12-03,West,organic,26-35,netbanking,Platinum,mobile,False,False,7,1921.57,True,24938.56
CUST08905,2022-10-25,East,social,26-35,COD,Silver,mobile,False,False,5,1034.09,True,22052.55
CUST08906,2022-12-17,South,organic,18-25,COD,Gold,mobile,True,True,5,218.32,True,24293.15
CUST08907,2023-09-12,South,paid_ads,18-25,COD,Silver,desktop,False,True,5,584.06,True,14674.47
CUST08908,2022-12-25,East,organic,36-45,card,Bronze,mobile,True,True,4,746.69,True,22942.9
CUST08909,2021-12-27,Central,social,36-45,COD,Bronze,mobile,False,True,12,436.95,True,29289.53
CUST08910,2022-08-02,East,paid_ads,,wallet,Bronze,mobile,True,True,5,456.63,True,24418.96
CUST08911,2021-09-15,North,referral,36-45,wallet,Silver,mobile,True,True,1,474.35,False,17587.62
CUST08912,2022-01-02,Central,organic,26-35,UPI,Gold,mobile,True,False,6,877.52,True,22635.22
CUST08913,2023-01-15,West,paid_ads,46-60,card,Bronze,mobile,True,True,2,648.31,True,16770.03
CUST08914,2021-06-13,Northeast,organic,,UPI,Platinum,mobile,False,False,7,344.13,True,28160.12
CUST08915,2023-01-06,East,referral,36-45,card,Gold,desktop,False,True,4,988.75,True,22144.13
CUST08916,2022-10-02,West,organic,26-35,netbanking,Bronze,mobile,False,False,1,942.49,False,14452.27
CUST08917,2021-12-04,East,email,26-35,UPI,Bronze,desktop,True,True,3,587.06,True,20872.51
CUST08918,2021-02-19,West,paid_ads,36-45,UPI,Platinum,mobile,True,False,5,1971.84,True,26938.22
CUST08919,2023-02-11,East,referral,60+,card,Platinum,mobile,True,True,8,4224.15,True,22163.45
CUST08920,2023-06-22,North,paid_ads,26-35,card,Silver,mobile,True,False,3,836.81,True,16581.39
CUST08921,2023-03-11,Northeast,organic,36-45,UPI,Gold,mobile,True,True,0,1402.79,False,18337.14
CUST08922,2022-04-06,Central,social,26-35,card,Platinum,desktop,False,True,2,962.63,True,20122.01
CUST08923,2022-12-17,West,social,26-35,UPI,Gold,desktop,True,False,1,1419.77,False,19675.73
CUST08924,2022-03-31,East,referral,26-35,wallet, Silver,tablet,True,True,2,495.78,True,19055.33
CUST08925,2022-01-28,West,social,26-35,COD,Silver,desktop,True,True,1,835.15,False,17416.76
CUST08926,2021-12-25,North,organic,26-35,wallet,Silver,mobile,False,False,3,553.57,True,22149.48
CUST08927,2021-08-19,South,email,36-45,UPI,Gold,desktop,False,True,3,670.47,True,22332.87
CUST08928,2023-11-28,North,paid_ads,26-35,card,Bronze,mobile,True,True,1,669.97,False,14003.18
CUST08929,2022-12-31,North,social,26-35,COD,Gold,mobile,False,True,6,2044.4,True,25468.09
CUST08930,2021-07-11,North,social,18-25,UPI,Silver,mobile,False,False,6,697.01,True,19052.86
CUST08931,2023-08-06,Central,paid_ads,18-25,wallet,Silver,mobile,False,True,1,349.88,False,15703.35
CUST08932,2021-06-15,South,referral,36-45,wallet,Gold,mobile,False,True,9,730.4,True,26055.97
CUST08933,2022-10-13,Central,email,36-45,card,Platinum,mobile,True,True,7,844.27,True,25357.29
CUST08934,2021-07-01,Central,organic,26-35,wallet,Bronze,mobile,True,False,5,1277.42,True,22109.44
CUST08935,2022-01-31,North,paid_ads,36-45,netbanking,Gold,mobile,False,False,1,832.03,False,21493.03
CUST08936,2022-12-23,West,referral,36-45,wallet,Silver,desktop,True,True,10,209.86,True,28968.71
CUST08937,2023-12-31,East,paid_ads,18-25,UPI,Bronze,mobile,False,False,1,500.32,False,12924.55
CUST08938,2023-12-23,Central,paid_ads,18-25,UPI,Silver,mobile,True,True,5,799.82,True,22482.47
CUST08939,2023-09-08,East,social,26-35,card,Silver,desktop,False,False,5,280.79,True,20846.16
CUST08940,2021-09-15,South,email,26-35,card,Gold,desktop,False,False,11,352.94,True,29896.86
CUST08941,2021-04-13,South,referral,18-25,COD,Silver,mobile,True,False,8,474.67,True,19840.55
CUST08942,2023-09-19,Central,email,,UPI,Gold,desktop,True,True,2,327.55,True,23494.08
CUST08943,2023-10-08,South,organic,18-25,card,Bronze,mobile,True,True,7,810.6,True,25288.32
CUST08944,2021-11-02,Central,organic,,UPI,Silver,mobile,True,True,12,574.72,True,27594.23
CUST08945,2021-01-21,South,organic,26-35,UPI,Silver,mobile,True,True,1,1063.03,False,16670.4
CUST08946,2022-12-11,West,paid_ads,60+,UPI,Silver,mobile,True,True,3,719.5,True,19898.86
CUST08947,2021-03-25,East,referral,46-60,card,Bronze,mobile,True,True,1,1481.59,False,14689.8
CUST08948,2021-02-14,North,organic,60+,UPI,Silver,mobile,True,True,2,1080.03,True,15991.19
CUST08949,2023-10-24,North,paid_ads,36-45,COD,Bronze,mobile,True,True,4,646.96,True,20072.45
CUST08950,2022-06-27,South,social,60+,card,Platinum,mobile,False,True,6,545.82,True,27159.36
CUST08951,2021-05-03,Central,referral,18-25,UPI,Platinum,desktop,False,False,0,2780.9,False,22754.63
CUST08952,2022-12-18,Central,referral,26-35,wallet,Silver,mobile,True,True,2,900.56,True,20790.79
CUST08953,2022-02-09,South,referral,36-45,card,Gold,mobile,False,True,8,623.43,True,22250.03
CUST08954,2022-08-11,East,email,26-35,COD,Silver,mobile,False,True,1,434.62,False,18560.21
CUST08955,2023-09-12,North,social,18-25,UPI,Silver,mobile,True,True,5,381.17,True,16856.22
CUST08956,2021-09-18,West,email,36-45,UPI,gold ,mobile,True,True,6,759.72,True,27483.2
CUST08957,2022-12-09,Central,email,60+,card,Platinum,desktop,True,True,8,536.48,True,28457.91
CUST08958,2023-06-27,Central,social,26-35,card,Silver,mobile,False,True,7,251.32,True,21390.83
CUST08959,2022-04-10,Central,organic,26-35,COD,Bronze,mobile,True,False,3,423.43,True,15406.38
CUST08960,2023-11-29,South,referral,18-25,card,Platinum,desktop,False,False,7,1176.94,True,26373.73
CUST08961,2022-05-06,South,paid_ads,18-25,UPI,Gold,desktop,True,False,9,820.23,True,25498.86
CUST08962,2022-05-18,Central,organic,36-45,UPI,Bronze,tablet,True,True,2,1065.76,True,23134.47
CUST08963,2023-08-27,North,referral,26-35,card, Bronze,desktop,False,False,2,308.9,True,19553.14
CUST08964,2022-11-28,North,organic,18-25,wallet,Silver,desktop,False,True,0,1250.93,False,18650.01
CUST08965,2023-08-10,South,referral,46-60,UPI,SILVER,desktop,True,True,4,197.89,True,20013.83
CUST08966,2023-05-16,Central,social,26-35,COD,Bronze,mobile,False,True,2,1664.27,True,19101.62
CUST08967,2023-02-20,West,paid_ads,46-60,card,Silver,tablet,False,False,1,1173.1,False,17998.37
CUST08968,2021-09-22,Northeast,email,46-60,card,Bronze,mobile,True,True,5,364.08,True,18061.21
CUST08969,2022-03-13,South,social,36-45,card,Silver,tablet,False,False,1,1041.9,False,22256.25
CUST08970,2023-08-05,South,social,60+,UPI,Bronze,desktop,True,True,0,694.21,False,10832.31
CUST08971,2022-11-06,South,organic,46-60,netbanking,Gold,desktop,True,True,7,486.64,True,21103.66
CUST08972,2021-11-03,Central,email,18-25,UPI,Bronze,mobile,False,True,2,214.12,True,14799.4
CUST08973,2021-12-25,South,organic,26-35,card,Bronze,mobile,True,True,7,736.0,True,21938.97
CUST08974,2023-04-30,Northeast,social,60+,card,Gold,mobile,True,False,9,1201.07,True,26524.21
CUST08975,2021-07-15,East,organic,36-45,UPI,Bronze,mobile,True,True,2,838.06,True,16526.19
CUST08976,2021-05-03,Central,organic,26-35,card,Gold,desktop,False,False,6,438.31,True,27057.45
CUST08977,2023-04-18,Central,paid_ads,46-60,card,Bronze,mobile,False,True,4,471.75,True,9113.06
CUST08978,2021-11-12,East,social,36-45,UPI,BRONZE,tablet,True,True,3,1085.35,True,20843.74
CUST08979,2023-04-19,Central,email,26-35,wallet,Silver,mobile,False,True,6,978.48,True,20670.64
CUST08980,2022-08-08,South,referral,26-35,card,Platinum,mobile,True,True,12,818.65,True,28115.63
CUST08981,2023-12-29,Central,social,46-60,UPI,Bronze,mobile,False,False,4,488.53,True,19622.18
CUST08982,2022-07-29,Central,paid_ads,46-60,UPI,Bronze,mobile,False,True,6,1080.26,True,21199.47
CUST08983,2023-08-08,West,email,46-60,wallet,SILVER,mobile,False,False,5,620.44,True,25030.2
CUST08984,2023-07-21,South,paid_ads,36-45,card,Gold,desktop,True,True,4,2173.9,True,19782.13
CUST08985,2021-08-21,Northeast,email,18-25,COD,Silver,mobile,True,True,3,538.45,True,24594.84
CUST08986,2023-12-27,Northeast,social,26-35,UPI, Silver,mobile,True,True,4,359.06,True,18492.75
CUST08987,2023-03-28,West,paid_ads,26-35,UPI,Bronze,tablet,True,True,9,476.39,True,26616.62
CUST08988,2021-04-28,Northeast,paid_ads,26-35,UPI,Silver,mobile,True,True,1,378.88,False,20881.16
CUST08989,2021-01-07,East,referral,46-60,UPI,Bronze,mobile,True,True,3,328.28,True,18433.19
CUST08990,2021-10-25,South,email,18-25,COD,Bronze,mobile,True,True,4,1097.3,True,16313.61
CUST08991,2021-01-18,East,referral,26-35,wallet,Gold,mobile,False,False,9,1387.98,True,27745.86
CUST08992,2022-01-27,North,social,46-60,card,Silver,mobile,False,False,0,1564.61,False,18712.84
CUST08993,2023-12-28,West,email,36-45,card,Gold,mobile,True,True,8,282.44,True,24787.76
CUST08994,2022-06-09,West,paid_ads,26-35,UPI,Silver,mobile,False,True,4,3360.88,True,25461.46
CUST08995,2021-01-27,North,referral,18-25,card,Bronze,desktop,True,True,4,438.64,True,20737.36
CUST08996,2022-06-25,South,referral,26-35,UPI,silver ,desktop,True,False,7,675.63,True,26722.19
CUST08997,2021-08-28,Central,organic,36-45,wallet,Silver,mobile,True,True,5,865.05,False,19619.11
CUST08998,2023-07-27,Central,social,46-60,UPI,Bronze,mobile,True,False,1,847.17,False,15314.84
CUST08999,2021-04-10,Northeast,organic,26-35,COD,Platinum,tablet,True,True,8,1848.74,True,26734.94
CUST09000,2023-04-24,South,social,26-35,netbanking,Gold,desktop,True,True,4,353.85,True,19629.14
CUST09001,2022-05-04,Central,referral,36-45,UPI,Gold,mobile,True,True,7,1056.76,True,24150.74
CUST09002,2021-01-21,North,social,26-35,UPI,Silver,mobile,False,False,3,566.54,True,17317.77
CUST09003,2023-01-08,North,referral,46-60,card,Gold,mobile,False,False,9,1081.21,True,28880.22
CUST09004,2022-05-14,Central,referral,18-25,COD,Bronze,mobile,True,True,4,632.9,True,20230.51
CUST09005,2023-04-25,East,organic,26-35,card, Gold,mobile,False,False,5,281.57,True,25733.79
CUST09006,2022-11-08,Central,social,26-35,UPI,Platinum,mobile,True,True,3,746.57,True,26075.91
CUST09007,2023-05-13,South,paid_ads,,wallet,Bronze,mobile,True,True,8,2051.31,True,20439.18
CUST09008,2022-05-20,South,referral,26-35,UPI,Silver,desktop,False,False,7,1481.6,True,27904.61
CUST09009,2021-01-09,West,social,26-35,card,BRONZE,mobile,True,False,1,346.82,True,18110.55
CUST09010,2021-05-24,North,paid_ads,36-45,wallet,Silver,mobile,True,True,3,1232.39,True,27531.9
CUST09011,2022-05-18,South,paid_ads,18-25,UPI,Gold,tablet,True,False,3,650.42,True,25518.97
CUST09012,2022-03-12,North,organic,26-35,card,Bronze,mobile,True,False,9,1060.04,True,22781.59
CUST09013,2023-05-20,South,referral,18-25,netbanking,Silver,mobile,True,True,7,1419.53,True,24952.65
CUST09014,2022-03-27,Central,paid_ads,26-35,UPI,Bronze,mobile,True,True,0,278.64,False,16283.1
CUST09015,2023-07-31,North,paid_ads,26-35,wallet,Silver,mobile,True,False,1,1473.87,False,11224.52
CUST09016,2021-07-25,West,organic,18-25,UPI,Bronze,desktop,False,False,4,982.37,True,21245.79
CUST09017,2022-02-26,West,paid_ads,18-25,card,platinum ,desktop,False,True,1,2946.06,False,20989.82
CUST09018,2023-04-09,East,paid_ads,60+,card,Bronze,mobile,True,True,1,654.32,False,13009.13
CUST09019,2021-05-16,East,referral,26-35,UPI,Bronze,mobile,True,True,4,1559.24,True,22989.62
CUST09020,2021-12-18,West,referral,46-60,card,Platinum,desktop,False,False,6,807.68,True,33653.58
CUST09021,2023-04-04,Central,referral,36-45,netbanking,Silver,desktop,True,False,5,523.15,True,23411.39
CUST09022,2022-10-07,North,paid_ads,18-25,card,Silver,mobile,True,True,5,377.2,True,14133.59
CUST09023,2023-05-02,Central,email,26-35,card,Gold,mobile,False,False,1,1621.89,False,21459.0
CUST09024,2022-07-19,North,referral,36-45,COD,Gold,desktop,False,True,3,656.67,True,21172.82
CUST09025,2023-07-30,East,social,18-25,COD, Gold,mobile,True,False,5,1558.51,True,22234.6
CUST09026,2023-08-19,East,referral,18-25,netbanking,Silver,desktop,False,False,6,273.91,True,21402.62
CUST09027,2023-12-04,South,paid_ads,26-35,card,Silver,desktop,False,False,0,1518.02,False,17678.4
CUST09028,2021-05-14,North,social,26-35,card,Silver,mobile,True,True,3,1988.19,True,16998.31
CUST09029,2022-10-10,North,organic,26-35,wallet,silver ,mobile,True,False,3,842.27,True,16667.59
CUST09030,2021-05-06,North,email,26-35,COD,Bronze,tablet,False,True,9,339.41,True,28081.72
CUST09031,2021-09-08,West,referral,26-35,UPI,Bronze,tablet,False,False,6,357.71,True,22897.51
CUST09032,2021-11-25,North,organic,26-35,netbanking,Silver,mobile,True,False,2,480.6,True,18622.32
CUST09033,2022-12-09,Central,paid_ads,36-45,wallet,Gold,mobile,True,True,3,1791.03,True,22437.38
CUST09034,2022-04-18,Central,social,18-25,UPI,Bronze,desktop,True,False,2,601.74,True,17189.65
CUST09035,2023-08-05,South,organic,36-45,wallet,Silver,mobile,False,True,3,410.66,True,18166.55
CUST09036,2021-11-23,North,organic,,card,Bronze,desktop,True,True,4,906.84,True,23375.55
CUST09037,2022-11-07,East,email,26-35,UPI,Silver,mobile,True,False,3,1059.23,True,21436.41
CUST09038,2023-04-16,Central,paid_ads,26-35,card,Platinum,mobile,False,False,1,410.04,False,18895.0
CUST09039,2023-12-10,East,organic,26-35,UPI,Bronze,tablet,False,True,1,500.42,False,16379.81
CUST09040,2021-09-26,North,organic,,card,Gold,mobile,True,False,4,738.25,True,25212.68
CUST09041,2023-03-15,Northeast,referral,18-25,wallet,Silver,tablet,True,True,6,1629.03,True,21668.9
CUST09042,2021-04-03,East,referral,,COD,Platinum,desktop,False,False,6,581.66,True,25283.15
CUST09043,2022-08-19,South,referral,36-45,card,bronze ,mobile,True,False,5,421.01,True,23574.17
CUST09044,2022-03-30,Central,email,26-35,UPI,Gold,desktop,True,True,8,358.84,True,24830.49
CUST09045,2023-11-16,Northeast,organic,60+,UPI,Gold,desktop,False,True,12,1766.06,True,28013.77
CUST09046,2023-04-27,East,organic,46-60,card,Gold,desktop,False,True,11,564.04,True,22285.77
CUST09047,2023-10-13,South,organic,26-35,UPI,Gold,desktop,False,False,4,516.89,True,23788.79
CUST09048,2023-07-21,East,paid_ads,36-45,card,Bronze,mobile,False,True,0,1216.92,False,13888.09
CUST09049,2022-03-26,South,organic,18-25,UPI,SILVER,mobile,False,False,11,955.84,True,25274.95
CUST09050,2023-03-15,East,paid_ads,36-45,COD,Bronze,mobile,True,True,6,731.48,True,22386.79
CUST09051,2021-02-03,South,social,36-45,UPI,Bronze,tablet,True,True,0,668.39,False,13566.2
CUST09052,2022-09-03,West,organic,26-35,wallet,platinum ,desktop,True,True,7,1741.24,True,29984.9
CUST09053,2021-02-21,Central,email,26-35,wallet,Gold,desktop,True,True,12,1299.44,True,25593.21
CUST09054,2023-03-04,Northeast,email,36-45,netbanking,Bronze,desktop,True,False,3,605.65,True,18043.13
CUST09055,2023-11-25,Central,referral,26-35,UPI,Silver,mobile,False,True,4,912.9,True,19292.26
CUST09056,2023-01-17,North,social,36-45,card,Bronze,mobile,True,True,2,1142.43,True,22261.19
CUST09057,2023-07-09,South,social,46-60,card,Bronze,desktop,True,True,1,503.28,False,17171.67
CUST09058,2021-09-14,East,paid_ads,26-35,card,Gold,mobile,True,False,2,823.92,True,23685.37
CUST09059,2023-12-25,South,referral,18-25,card,Platinum,mobile,False,False,11,2144.51,True,28212.88
CUST09060,2022-08-27,North,organic,26-35,UPI,Silver,mobile,True,False,1,1440.19,False,17994.62
CUST09061,2023-01-09,Central,paid_ads,36-45,UPI,Gold,mobile,True,True,4,3741.32,True,22009.95
CUST09062,2023-04-24,South,social,26-35,UPI,Bronze,mobile,False,False,7,1284.99,True,18379.73
CUST09063,2022-12-02,North,referral,18-25,card,Gold,desktop,True,True,4,460.79,True,25461.55
CUST09064,2021-12-14,East,paid_ads,36-45,COD,Bronze,mobile,True,True,3,305.86,True,20525.14
CUST09065,2022-11-01,Northeast,referral,18-25,card,Silver,mobile,True,True,5,1714.89,True,24595.49
CUST09066,2022-12-18,West,email,26-35,wallet,Silver,mobile,True,False,5,761.18,True,17412.49
CUST09067,2023-07-28,North,organic,26-35,wallet,Bronze,mobile,False,False,1,597.86,False,19200.19
CUST09068,2022-06-12,East,paid_ads,46-60,UPI,Bronze,mobile,False,True,4,1130.57,True,21435.67
CUST09069,2022-07-04,Central,organic,46-60,card,Bronze,mobile,True,True,0,511.66,False,16162.12
CUST09070,2022-07-05,North,email,36-45,UPI,Silver,mobile,True,True,9,455.09,True,24991.47
CUST09071,2021-05-06,West,referral,46-60,netbanking,Bronze,mobile,True,False,3,493.08,True,18046.61
CUST09072,2021-04-09,Central,organic,18-25,COD,Bronze,mobile,True,True,2,670.2,True,15305.36
CUST09073,2021-01-23,West,referral,36-45,card,Bronze,desktop,False,True,1,526.61,False,17292.77
CUST09074,2022-12-31,North,paid_ads,36-45,UPI,Bronze,mobile,False,True,12,385.0,True,23893.24
CUST09075,2022-04-04,Central,organic,36-45,COD,Silver,mobile,False,False,6,1007.7,True,22473.32
CUST09076,2023-08-06,South,social,46-60,card,Bronze,desktop,True,True,2,914.22,True,18876.62
CUST09077,2023-02-08,North,social,18-25,wallet,Silver,desktop,True,True,6,653.24,True,22552.83
CUST09078,2021-06-04,North,organic,26-35,netbanking,Bronze,mobile,True,True,1,837.82,False,14776.35
CUST09079,2021-04-20,East,email,36-45,card,Bronze,mobile,False,True,0,537.43,False,16594.25
CUST09080,2022-02-05,North,organic,18-25,card,Silver,desktop,True,False,8,2465.46,True,24768.57
CUST09081,2023-10-06,Central,organic,18-25,UPI,Bronze,desktop,False,False,0,451.4,False,14450.86
CUST09082,2021-02-23,Central,paid_ads,60+,UPI,Bronze,mobile,False,True,4,1520.6,False,17171.23
