customer_id,signup_date,region,acquisition_channel,age_group,preferred_payment_type,customer_segment,device_type,email_opt_in,churned_flag,first_purchase_value,true_clv,is_returning_flag,recency_days,frequency,monetary_total,monetary_avg,monetary_std,avg_discount,avg_delivery_days,avg_review_score,review_missing_rate,category_diversity,top_category,tenure_days
CUST08336,2022-03-19,Central,social,60+,UPI,Silver,desktop,True,False,849.57,24672.27,True,132.0,6.0,2069.54,344.92333333333335,132.16254941043877,0.07828333333333333,8.0,3.3333333333333335,0.0,3.0,fashion,1014
CUST08337,2022-03-13,North,referral,26-35,netbanking,Platinum,mobile,True,True,704.67,30786.83,True,252.0,7.0,7358.98,1051.282857142857,888.9139738788805,0.12272857142857142,4.142857142857143,4.4,0.2857142857142857,7.0,accessories,1020
CUST08338,2022-08-11,Central,organic,18-25,card,Gold,desktop,False,False,951.8,22422.99,True,164.0,6.0,2972.02,495.33666666666664,330.0873381798621,0.08473333333333333,5.666666666666667,4.6,0.16666666666666666,4.0,accessories,869
CUST08339,2022-12-01,Northeast,social,26-35,UPI,Gold,desktop,True,False,460.36,23533.11,True,443.0,5.0,2304.63,460.92600000000004,250.71754830884896,0.11468,8.4,4.25,0.2,4.0,accessories,757
CUST08340,2022-05-19,West,email,46-60,wallet,Platinum,mobile,True,True,1324.74,30876.81,True,170.0,8.0,7637.72,954.715,537.1543412146218,0.0960625,5.875,3.6666666666666665,0.25,6.0,fashion,953
CUST08341,2023-08-27,East,social,46-60,UPI,Bronze,mobile,False,False,579.43,24522.67,True,203.0,2.0,1369.69,684.845,441.4962609694446,0.11775,4.0,4.0,0.0,2.0,electronics,488
CUST08342,2023-11-20,West,organic,46-60,UPI,Bronze,desktop,False,True,746.0,21635.85,True,40.0,6.0,3036.87,506.145,217.16644646445732,0.11901666666666666,8.333333333333334,3.3333333333333335,0.5,6.0,accessories,403
CUST08343,2021-08-08,East,social,18-25,UPI,Bronze,mobile,True,True,389.44,20104.56,True,289.0,5.0,2027.2,405.44,97.06463774207373,0.09516,6.2,3.25,0.2,5.0,fashion,1237
CUST08344,2023-02-13,North,organic,36-45,COD,Silver,mobile,True,False,537.57,25342.02,True,58.0,9.0,5603.37,622.5966666666667,768.1271736177545,0.06514444444444445,8.444444444444445,4.375,0.1111111111111111,5.0,groceries,683
CUST08345,2021-11-26,Northeast,email,26-35,COD,Gold,desktop,False,False,473.94,21886.49,True,43.0,4.0,5768.76,1442.19,1601.284991915347,0.133075,7.0,2.5,0.5,4.0,accessories,1127
CUST08346,2023-12-27,South,organic,36-45,card,Bronze,mobile,False,True,708.91,16015.25,True,116.0,5.0,1518.51,303.702,277.6018562077711,0.08346,5.8,4.4,0.0,5.0,accessories,366
CUST08347,2021-10-05,South,organic,46-60,netbanking,Silver,mobile,False,False,559.15,22312.12,True,759.0,3.0,1001.1700000000001,333.72333333333336,70.15915502151759,0.0656,3.6666666666666665,3.5,0.3333333333333333,1.0,beauty,1179
CUST08348,2021-11-20,South,organic,26-35,card,Silver,mobile,True,True,521.83,28331.22,True,384.0,5.0,1923.56,384.712,151.45561732732133,0.07892,5.2,3.0,0.2,5.0,accessories,1133
CUST08349,2023-02-22,Northeast,social,26-35,card,Silver,mobile,False,True,892.02,19092.93,True,220.0,2.0,540.23,270.115,161.0294272796125,0.0849,6.0,5.0,0.5,2.0,fashion,674
CUST08350,2023-05-15,Northeast,referral,26-35,wallet,Bronze,mobile,False,True,513.76,18755.77,True,184.0,2.0,788.16,394.08,165.88725086636407,0.03025,9.0,2.0,0.5,2.0,beauty,592
CUST08351,2021-05-21,South,social,26-35,COD,Bronze,tablet,True,True,947.51,18877.4,True,297.0,5.0,1296.86,259.37199999999996,73.48176351993737,0.07662,3.4,3.5,0.6,4.0,groceries,1316
CUST08352,2022-09-01,South,paid_ads,26-35,card,Bronze,mobile,False,True,424.03,15948.16,False,716.0,1.0,194.61,194.61,0.0,0.0913,7.0,3.0,0.0,1.0,books,848
CUST08353,2022-01-14,Central,social,26-35,UPI,Bronze,desktop,True,False,610.15,20760.0,True,716.0,3.0,763.27,254.42333333333332,182.0686854825215,0.10043333333333333,5.333333333333333,3.3333333333333335,0.0,2.0,fashion,1078
CUST08354,2022-11-01,East,paid_ads,26-35,card,Bronze,mobile,True,False,1714.13,19407.27,True,46.0,5.0,1463.6,292.71999999999997,111.30467195944652,0.1237,3.8,3.8,0.0,4.0,fashion,787
CUST08355,2022-09-02,Northeast,organic,26-35,UPI,Silver,desktop,False,True,321.38,22655.86,True,384.0,4.0,1410.62,352.655,98.76948331004536,0.0889,7.75,4.25,0.0,4.0,beauty,847
CUST08356,2023-12-16,Central,social,36-45,UPI,Silver,desktop,False,False,964.43,17916.3,True,96.0,3.0,927.69,309.23,121.87435661368639,0.0852,2.6666666666666665,3.0,0.0,3.0,fashion,377
CUST08357,2023-10-20,Central,referral,36-45,UPI,Silver,mobile,False,True,1076.18,20602.6,True,183.0,5.0,3443.41,688.682,622.6556924737779,0.06944,6.6,3.75,0.2,5.0,accessories,434
CUST08358,2022-12-18,North,referral,46-60,card,Gold,mobile,True,False,975.98,18793.25,False,524.0,1.0,712.56,712.56,0.0,0.0352,6.0,4.0,0.0,1.0,toys,740
CUST08359,2023-01-14,West,paid_ads,26-35,card,Bronze,mobile,True,False,667.46,19665.12,True,355.0,2.0,464.57000000000005,232.28500000000003,186.14586014735866,0.12,7.5,3.5,0.0,2.0,beauty,713
CUST08360,2023-09-12,Northeast,social,36-45,wallet,Silver,tablet,False,True,6258.71,16162.07,True,104.0,3.0,1233.8899999999999,411.2966666666666,140.38072315433243,0.17553333333333335,5.666666666666667,3.5,0.3333333333333333,3.0,accessories,472
CUST08361,2021-07-20,South,organic,60+,card,Bronze,mobile,False,True,902.12,17448.23,True,484.0,3.0,1252.15,417.3833333333334,341.01618177636874,0.13443333333333332,2.3333333333333335,3.6666666666666665,0.0,3.0,groceries,1256
CUST08362,2023-03-06,Central,paid_ads,26-35,card,Silver,mobile,False,True,863.61,15110.25,False,483.0,1.0,780.26,780.26,0.0,0.0285,2.0,5.0,0.0,1.0,electronics,662
CUST08363,2023-04-26,East,paid_ads,36-45,UPI,Gold,mobile,False,True,1642.02,17492.99,True,298.0,4.0,1645.16,411.29,249.12534636202713,0.126,7.0,3.3333333333333335,0.25,1.0,footwear,611
CUST08364,2021-05-20,Northeast,social,60+,UPI,Silver,mobile,True,False,2009.46,21410.42,True,715.0,7.0,1664.52,237.78857142857143,83.62856179331942,0.12245714285714285,6.142857142857143,4.5,0.7142857142857143,6.0,books,1317
CUST08365,2023-08-24,West,organic,36-45,COD,Silver,desktop,False,True,2303.88,19906.4,True,268.0,6.0,2139.19,356.5316666666667,121.70352129937191,0.15309999999999999,7.0,5.0,0.5,4.0,accessories,491
CUST08366,2023-02-05,North,organic,18-25,card,Silver,mobile,False,True,525.92,16280.08,False,414.0,1.0,144.42,144.42,0.0,0.1748,10.0,3.0,0.0,1.0,personal_care,691
CUST08367,2022-01-16,East,paid_ads,18-25,UPI,Silver,desktop,True,True,517.83,23081.03,True,585.0,3.0,651.01,217.00333333333333,54.650537356309094,0.0796,4.333333333333333,3.3333333333333335,0.0,3.0,books,1076
CUST08368,2022-06-15,North,paid_ads,26-35,COD,Gold,mobile,True,True,581.06,22559.6,True,273.0,3.0,1004.6600000000001,334.8866666666667,107.04160374981933,0.084,9.666666666666666,3.6666666666666665,0.0,3.0,books,926
CUST08369,2022-06-21,East,organic,36-45,wallet,Silver,desktop,True,True,2464.66,18244.71,True,362.0,2.0,590.22,295.11,70.30055618556655,0.09029999999999999,4.5,4.5,0.0,2.0,books,920
CUST08370,2023-10-04,Central,social,36-45,wallet,Bronze,mobile,True,False,2379.17,14983.52,False,77.0,1.0,720.21,720.21,0.0,0.1808,4.0,4.0,1.0,1.0,sports,450
CUST08371,2023-11-28,South,paid_ads,18-25,card,Gold,desktop,True,True,431.35,18243.02,False,118.0,1.0,1050.97,1050.97,0.0,0.0573,5.0,4.0,0.0,1.0,home_decor,395
CUST08372,2023-06-03,Northeast,paid_ads,26-35,UPI,Bronze,desktop,False,True,412.47,11660.61,False,363.0,1.0,163.92,163.92,0.0,0.0361,7.0,3.0,0.0,1.0,beauty,573
CUST08373,2022-12-16,North,referral,26-35,netbanking,Silver,desktop,True,True,491.17,26221.71,True,203.0,7.0,3349.09,478.4414285714286,379.9232672276764,0.10678571428571429,4.142857142857143,4.333333333333333,0.14285714285714285,6.0,accessories,742
CUST08374,2021-04-25,West,paid_ads,36-45,wallet,Silver,mobile,False,True,650.1,15626.97,False,680.0,1.0,530.73,530.73,0.0,0.1394,7.0,4.0,0.0,1.0,sports,1342
CUST08375,2023-09-29,Northeast,social,26-35,COD,Silver,mobile,True,True,426.57,18115.23,True,59.0,3.0,927.1300000000001,309.04333333333335,203.4728493763562,0.14023333333333335,5.333333333333333,4.5,0.3333333333333333,2.0,accessories,455
CUST08376,2021-05-27,West,referral,26-35,UPI,Gold,desktop,True,False,809.99,24924.34,True,379.0,5.0,6604.62,1320.924,597.5443377524382,0.15356,5.0,4.2,0.0,4.0,fashion,1310
CUST08377,2021-07-02,Central,social,36-45,UPI,Bronze,mobile,False,True,1415.79,17136.1,False,400.0,1.0,436.2,436.2,0.0,0.0959,5.0,5.0,0.0,1.0,electronics,1274
CUST08378,2021-03-18,Northeast,referral,18-25,UPI,Silver,mobile,True,False,392.89,18887.68,True,259.0,4.0,1063.53,265.8825,6.542697583311276,0.056874999999999995,5.75,4.0,0.0,3.0,groceries,1380
CUST08379,2023-11-04,West,paid_ads,36-45,COD,Silver,desktop,True,False,663.14,13281.25,True,162.0,1.0,484.25,484.25,0.0,0.0096,4.0,4.0,1.0,1.0,fashion,419
CUST08380,2022-06-25,Central,organic,26-35,UPI,Silver,desktop,False,True,354.37,17290.74,False,577.0,2.0,1288.58,644.29,165.18014408517755,0.099,8.0,3.0,0.0,2.0,home_decor,916
CUST08381,2021-09-16,North,paid_ads,26-35,UPI,Bronze,desktop,False,False,406.89,16354.87,True,593.0,2.0,209.78,104.89,30.561155082882586,0.12825,8.0,3.0,0.0,2.0,beauty,1198
CUST08382,2021-03-30,East,social,46-60,wallet,Silver,desktop,True,True,300.08,20650.04,True,759.0,2.0,946.18,473.09,87.97822571523021,0.07189999999999999,3.5,3.0,0.0,2.0,footwear,1368
CUST08383,2022-03-28,South,organic,Unknown,netbanking,Platinum,desktop,False,False,1217.85,31230.34,True,366.0,8.0,17619.08,2202.385,3948.4773953621307,0.1067625,5.125,3.75,0.0,5.0,beauty,1005
CUST08384,2023-03-04,Central,organic,18-25,UPI,Bronze,mobile,False,True,714.77,17887.77,True,299.0,3.0,778.85,259.6166666666667,123.89515984627218,0.11260000000000002,6.333333333333333,4.333333333333333,0.0,2.0,fashion,664
CUST08385,2023-12-26,West,referral,46-60,card,Gold,mobile,True,True,1109.24,22694.95,True,110.0,9.0,8016.16,890.6844444444445,534.4674760242926,0.13812222222222223,4.666666666666667,3.888888888888889,0.0,5.0,sports,367
CUST08386,2022-08-28,West,referral,36-45,wallet,Gold,desktop,True,False,905.72,23728.94,False,299.0,1.0,785.76,785.76,0.0,0.2482,6.0,3.0,0.0,1.0,beauty,852
CUST08387,2022-10-27,Northeast,email,26-35,UPI,Platinum,desktop,True,False,838.06,24857.71,True,639.0,2.0,692.37,346.185,82.65371165289552,0.07275000000000001,8.0,4.0,0.0,2.0,beauty,792
CUST08388,2023-07-05,North,organic,36-45,UPI,Bronze,desktop,True,True,569.21,16109.52,True,328.0,2.0,740.77,370.385,223.58009314337448,0.09125,7.5,4.0,0.5,2.0,beauty,541
CUST08389,2023-09-15,Northeast,social,26-35,netbanking,Gold,desktop,True,True,857.42,23163.72,True,358.0,2.0,838.86,419.43,186.54891101263502,0.16144999999999998,6.5,4.5,0.0,2.0,beauty,469
CUST08390,2021-11-03,North,social,36-45,UPI,Bronze,mobile,True,False,416.99,16445.02,False,983.0,1.0,391.73,391.73,0.0,0.0711,5.0,4.0,1.0,1.0,fashion,1150
CUST08391,2023-12-23,South,social,36-45,UPI,Silver,mobile,True,True,270.17,16927.97,False,364.0,1.0,693.57,693.57,0.0,0.0611,12.0,4.0,0.0,1.0,toys,370
CUST08392,2022-07-23,West,paid_ads,18-25,netbanking,Silver,mobile,False,True,505.78,14664.67,False,159.0,1.0,84.39,84.39,0.0,0.132,2.0,4.0,0.0,1.0,books,888
CUST08393,2023-10-16,South,paid_ads,36-45,wallet,Gold,mobile,False,True,351.65,20412.33,True,114.0,3.0,1556.07,518.6899999999999,223.1371593885697,0.09776666666666667,6.0,3.5,0.3333333333333333,2.0,groceries,438
CUST08394,2021-05-09,West,organic,26-35,UPI,Bronze,mobile,True,True,900.33,21106.06,True,184.0,4.0,3179.68,794.92,796.6411675277647,0.14315,6.0,3.75,0.0,3.0,footwear,1328
CUST08395,2021-04-17,Central,social,26-35,UPI,Bronze,mobile,False,True,809.4,18919.82,True,136.0,11.0,2985.8999999999996,271.44545454545454,206.15270817351083,0.12324545454545456,7.363636363636363,4.111111111111111,0.18181818181818182,7.0,groceries,1350
CUST08396,2023-08-27,Central,organic,26-35,UPI,Platinum,mobile,True,True,443.23,22676.88,True,152.0,8.0,5896.6,737.075,356.65862237479365,0.1189875,5.75,4.5,0.25,6.0,fashion,488
CUST08397,2023-01-07,North,organic,46-60,UPI,Silver,mobile,False,False,705.64,19762.85,True,296.0,2.0,740.7,370.35,61.44757928511098,0.09985000000000001,7.0,4.0,0.5,2.0,books,720
CUST08398,2021-07-11,South,paid_ads,36-45,wallet,Silver,mobile,True,False,880.64,26377.18,True,434.0,5.0,1826.16,365.232,109.74760211503484,0.13113999999999998,6.4,3.0,0.0,4.0,footwear,1265
CUST08399,2023-09-07,North,social,46-60,card,Bronze,mobile,True,True,635.74,22617.14,True,86.0,7.0,1902.8700000000001,271.83857142857147,204.28943050066425,0.12004285714285715,8.428571428571429,5.0,0.2857142857142857,4.0,books,477
CUST08400,2021-04-23,East,paid_ads,26-35,card,Platinum,desktop,True,True,610.19,27921.21,True,485.0,4.0,2365.78,591.445,328.6875136559546,0.100525,5.25,4.25,0.0,3.0,accessories,1344
CUST08401,2023-01-18,North,paid_ads,26-35,card,Gold,mobile,True,True,1977.48,18790.53,False,512.0,1.0,306.85,306.85,0.0,0.0677,8.0,5.0,0.0,1.0,accessories,709
CUST08402,2021-08-13,South,social,36-45,COD,Platinum,mobile,True,True,1001.82,24921.38,True,139.0,8.0,6434.63,804.32875,355.1246715667009,0.0821375,7.375,4.0,0.0,5.0,groceries,1232
CUST08403,2021-03-19,Central,email,26-35,card,Bronze,mobile,True,True,892.29,15937.25,False,573.0,1.0,99.05,99.05,0.0,0.1123,6.0,4.0,1.0,1.0,beauty,1379
CUST08404,2023-06-02,Northeast,social,60+,UPI,Bronze,mobile,False,True,1151.3,19344.3,True,116.0,4.0,947.47,236.8675,63.96801720391215,0.13369999999999999,6.25,4.333333333333333,0.25,4.0,beauty,574
CUST08405,2023-07-17,Central,referral,36-45,COD,Gold,mobile,True,True,738.9,23194.59,True,233.0,4.0,1934.2,483.55,190.6700331287886,0.13845,5.25,4.25,0.0,3.0,home_decor,529
CUST08406,2021-04-26,North,organic,46-60,card,Gold,mobile,True,True,1031.21,19673.55,True,469.0,3.0,1238.41,412.80333333333334,15.864694555311571,0.0936,5.666666666666667,2.5,0.3333333333333333,2.0,beauty,1341
CUST08407,2021-04-12,West,organic,18-25,netbanking,Gold,mobile,True,True,3175.81,17502.4,False,1353.0,1.0,800.31,800.31,0.0,0.1388,9.0,5.0,0.0,1.0,electronics,1355
CUST08408,2022-11-04,North,organic,26-35,wallet,Bronze,mobile,True,True,209.92,18493.68,True,302.0,1.0,694.25,694.25,0.0,0.0657,3.0,4.0,1.0,1.0,home_decor,784
CUST08409,2021-02-01,South,paid_ads,26-35,card,Silver,desktop,False,True,1479.22,19053.8,True,313.0,2.0,584.34,292.17,207.16814475203472,0.0875,3.5,5.0,0.5,2.0,books,1425
CUST08410,2023-03-29,East,paid_ads,60+,netbanking,Bronze,mobile,False,True,966.95,19663.38,True,159.0,5.0,1347.44,269.488,185.06010745160611,0.11642000000000001,4.8,3.0,0.2,3.0,fashion,639
CUST08411,2023-09-30,Northeast,referral,18-25,COD,Silver,desktop,True,False,804.59,22181.42,True,224.0,3.0,951.1700000000001,317.0566666666667,203.04182680751603,0.12483333333333334,7.333333333333333,5.0,0.0,3.0,beauty,454
CUST08412,2023-04-03,West,paid_ads,36-45,card,Platinum,mobile,True,True,786.4,25185.06,True,63.0,7.0,4242.04,606.0057142857142,306.25555575135513,0.12321428571428572,7.714285714285714,4.0,0.2857142857142857,5.0,groceries,634
CUST08413,2021-09-10,South,social,36-45,COD,Gold,desktop,True,False,809.66,19981.92,False,767.0,1.0,684.23,684.23,0.0,0.1674,4.0,5.0,0.0,1.0,footwear,1204
CUST08414,2021-07-28,West,organic,46-60,UPI,Bronze,mobile,True,False,1499.72,21647.35,True,432.0,4.0,1896.72,474.18,298.5798837832181,0.099425,8.25,4.0,0.0,4.0,beauty,1248
CUST08415,2023-01-16,Northeast,email,60+,COD,Silver,mobile,True,False,397.19,23415.13,True,130.0,5.0,2379.96,475.992,396.18257895823734,0.11606000000000001,6.6,3.6666666666666665,0.4,4.0,home_decor,711
CUST08416,2021-03-09,North,social,46-60,UPI,Silver,mobile,True,True,626.99,20007.79,True,521.0,7.0,1720.58,245.79714285714286,127.05820709610298,0.09561428571428572,5.571428571428571,4.0,0.2857142857142857,7.0,accessories,1389
CUST08417,2022-08-12,Central,paid_ads,26-35,COD,Silver,desktop,True,True,2025.21,15110.15,True,410.0,3.0,1314.98,438.32666666666665,127.30147105722436,0.12756666666666666,7.666666666666667,3.0,0.0,3.0,beauty,868
CUST08418,2022-05-07,South,paid_ads,46-60,COD,Bronze,mobile,False,False,294.52,14694.7,False,570.0,1.0,121.1,121.1,0.0,0.0839,6.0,4.0,1.0,1.0,groceries,965
CUST08419,2023-03-27,North,email,26-35,COD,Silver,mobile,True,False,1182.86,14040.87,True,252.0,1.0,507.18,507.18,0.0,0.0347,6.0,4.0,1.0,1.0,home_decor,641
CUST08420,2021-08-10,Central,email,36-45,card,Silver,desktop,True,False,2335.78,23354.91,True,213.0,3.0,3822.7300000000005,1274.2433333333336,1317.0730846970237,0.1558,5.666666666666667,3.3333333333333335,0.0,3.0,accessories,1235
CUST08421,2023-04-15,North,paid_ads,26-35,wallet,Bronze,mobile,True,True,478.6,16735.69,True,119.0,4.0,1177.5,294.375,134.0901876847569,0.07415,5.75,4.0,0.25,3.0,beauty,622
CUST08422,2023-02-05,Central,organic,46-60,COD,Bronze,mobile,False,True,543.3,16019.99,True,191.0,4.0,1701.3,425.325,398.4255450729366,0.107325,4.0,4.0,0.25,4.0,electronics,691
CUST08423,2021-09-19,North,email,26-35,netbanking,Silver,mobile,True,False,546.28,23195.02,True,447.0,5.0,2736.35,547.27,207.07687521787648,0.15254,6.4,3.6,0.0,5.0,accessories,1195
CUST08424,2022-01-26,West,referral,46-60,wallet,Silver,mobile,False,True,1369.67,24624.44,True,217.0,8.0,3907.72,488.465,256.79677812843147,0.11035,6.625,4.428571428571429,0.125,6.0,footwear,1066
CUST08425,2021-03-14,West,social,26-35,UPI,Bronze,mobile,True,True,647.65,17672.82,True,997.0,3.0,590.89,196.96333333333334,39.19425255484959,0.12263333333333333,4.0,3.0,0.0,2.0,beauty,1384
CUST08426,2022-05-08,Central,paid_ads,36-45,COD,Gold,mobile,True,False,676.99,20605.05,True,291.0,5.0,1843.8899999999999,368.77799999999996,129.43816600987518,0.10832,4.4,4.0,0.0,4.0,personal_care,964
CUST08427,2021-10-13,Central,social,18-25,card,Gold,mobile,True,False,1153.72,25180.95,True,182.0,8.0,4010.5,501.3125,328.14430274107843,0.0961625,8.0,3.8333333333333335,0.25,7.0,footwear,1171
CUST08428,2021-05-05,West,referral,18-25,wallet,Bronze,mobile,False,False,491.69,22441.8,True,235.0,4.0,1953.15,488.2875,209.6512730504317,0.0852,7.25,4.25,0.0,3.0,home_decor,1332
CUST08429,2022-09-06,East,paid_ads,60+,UPI,Gold,tablet,True,True,837.91,17036.75,False,679.0,1.0,405.95,405.95,0.0,0.1455,7.0,5.0,0.0,1.0,home_decor,843
CUST08430,2022-09-14,North,social,36-45,COD,Silver,mobile,False,True,252.53,23722.14,True,206.0,4.0,1236.02,309.005,161.52341842593603,0.133675,8.5,4.5,0.0,3.0,home_decor,835
CUST08431,2021-04-05,West,paid_ads,18-25,UPI,Bronze,mobile,True,False,1045.41,22603.37,True,449.0,6.0,1188.17,198.02833333333334,58.83276414266686,0.0767,8.0,4.0,0.0,5.0,personal_care,1362
CUST08432,2021-07-23,East,paid_ads,36-45,UPI,Gold,mobile,True,False,546.94,21011.78,True,405.0,2.0,1512.76,756.38,712.5656455373077,0.11845,4.5,4.0,1.0,2.0,accessories,1253
CUST08433,2021-04-01,North,referral,36-45,COD,Silver,mobile,False,True,448.62,19179.63,True,471.0,3.0,1176.97,392.3233333333333,155.09225329891026,0.06616666666666667,6.0,4.333333333333333,0.0,3.0,fashion,1366
CUST08434,2023-01-14,Northeast,referral,36-45,UPI,Silver,mobile,False,True,633.02,15937.24,True,242.0,2.0,511.19,255.595,67.7337585698594,0.10250000000000001,6.0,4.5,0.0,2.0,beauty,713
CUST08435,2022-01-06,South,email,26-35,UPI,Bronze,mobile,True,False,320.17,25222.23,True,490.0,5.0,2522.01,504.40200000000004,299.9478125774549,0.12769999999999998,8.4,3.75,0.2,4.0,footwear,1086
CUST08436,2021-03-19,North,referral,46-60,COD,Gold,tablet,False,True,946.01,18240.61,True,781.0,1.0,333.2,333.2,0.0,0.1488,5.0,5.0,0.0,1.0,personal_care,1379
CUST08437,2021-07-29,Central,paid_ads,18-25,card,Bronze,desktop,True,False,456.12,14991.93,False,615.0,1.0,71.96,71.96,0.0,0.0247,7.0,4.0,1.0,1.0,personal_care,1247
CUST08438,2023-12-05,West,paid_ads,36-45,UPI,Bronze,mobile,True,True,737.02,11388.75,False,301.0,1.0,236.6,236.6,0.0,0.0257,3.0,3.0,0.0,1.0,fashion,388
CUST08439,2021-10-08,Central,referral,26-35,COD,Gold,mobile,False,True,827.92,18642.15,True,581.0,3.0,3254.34,1084.78,501.37494063824124,0.12593333333333334,7.0,4.0,0.0,3.0,electronics,1176
CUST08440,2023-01-20,North,organic,36-45,COD,Bronze,mobile,True,True,603.11,18797.1,True,191.0,5.0,1616.99,323.398,269.9595286705028,0.0931,5.2,4.4,0.0,5.0,accessories,707
CUST08441,2022-05-28,East,referral,26-35,card,Platinum,desktop,False,True,915.29,25436.72,True,168.0,6.0,5530.27,921.7116666666667,344.66142548400546,0.1427,4.333333333333333,4.6,0.16666666666666666,5.0,footwear,944
CUST08442,2021-07-18,West,paid_ads,18-25,UPI,Bronze,mobile,False,True,1438.77,21595.62,True,803.0,3.0,450.0,150.0,62.51870040235962,0.0613,4.0,4.5,0.3333333333333333,3.0,books,1258
CUST08443,2021-12-03,South,paid_ads,60+,UPI,Bronze,desktop,False,False,478.49,16616.14,True,588.0,3.0,1638.67,546.2233333333334,407.5849448070099,0.09513333333333333,8.666666666666666,4.666666666666667,0.0,3.0,beauty,1120
CUST08444,2021-01-16,West,organic,46-60,netbanking,Silver,desktop,True,False,2056.09,28666.7,True,576.0,10.0,4590.33,459.033,347.9373148539515,0.13156,7.3,3.6,0.0,6.0,accessories,1441
CUST08445,2023-03-29,South,paid_ads,46-60,UPI,Silver,desktop,True,False,778.32,20192.7,True,473.0,3.0,1276.67,425.5566666666667,336.16866381822877,0.10276666666666667,5.0,4.0,0.3333333333333333,3.0,fashion,639
CUST08446,2022-01-02,South,organic,36-45,UPI,Bronze,mobile,True,False,670.21,16819.89,True,730.0,3.0,874.06,291.3533333333333,247.85872212478893,0.1204,8.0,4.0,0.0,3.0,beauty,1090
CUST08447,2022-07-01,North,referral,18-25,COD,Bronze,mobile,False,True,300.01,19344.81,True,149.0,4.0,1063.66,265.915,114.90571221658219,0.09955,6.75,4.25,0.0,4.0,beauty,910
CUST08448,2021-06-17,South,paid_ads,36-45,wallet,Bronze,mobile,True,True,1410.92,20121.65,True,607.0,3.0,524.94,174.98000000000002,69.3633887580473,0.09959999999999998,7.333333333333333,4.333333333333333,0.0,3.0,accessories,1289
CUST08449,2023-06-22,South,email,26-35,wallet,Platinum,mobile,False,False,1410.88,25695.41,True,304.0,3.0,2181.59,727.1966666666667,542.1965713957746,0.21516666666666664,6.333333333333333,4.0,0.3333333333333333,3.0,books,554
CUST08450,2021-08-28,Central,referral,26-35,UPI,Bronze,mobile,True,True,1206.27,25247.59,True,468.0,8.0,3939.12,492.39,273.97280365550364,0.1341625,7.0,4.142857142857143,0.125,5.0,beauty,1217
CUST08451,2022-09-13,West,social,26-35,UPI,Platinum,mobile,True,False,535.4,25643.51,True,171.0,6.0,5390.43,898.4050000000001,1233.8082037780428,0.10253333333333332,6.333333333333333,4.166666666666667,0.0,5.0,groceries,836
CUST08452,2023-08-14,North,social,18-25,card,Silver,desktop,True,True,333.19,18946.02,False,407.0,1.0,1332.65,1332.65,0.0,0.0989,9.0,4.0,0.0,1.0,home_decor,501
CUST08453,2023-02-20,West,social,18-25,wallet,Silver,mobile,False,True,888.29,14206.92,False,519.0,1.0,149.09,149.09,0.0,0.1281,5.0,4.0,1.0,1.0,groceries,676
CUST08454,2022-10-23,South,social,18-25,UPI,Gold,mobile,True,True,637.75,20036.82,False,593.0,1.0,512.61,512.61,0.0,0.1204,7.0,2.0,0.0,1.0,footwear,796
CUST08455,2023-08-31,East,organic,36-45,UPI,Bronze,mobile,True,True,403.75,12728.33,False,185.0,1.0,392.68,392.68,0.0,0.2095,8.0,4.0,1.0,1.0,accessories,484
CUST08456,2021-07-13,Central,paid_ads,46-60,netbanking,Platinum,mobile,True,True,370.49,23875.58,True,223.0,8.0,5109.66,638.7075,287.383131861582,0.1093375,4.625,4.142857142857143,0.125,5.0,fashion,1263
CUST08457,2023-11-22,West,social,26-35,wallet,Gold,desktop,True,False,1129.77,20871.37,True,243.0,2.0,1073.87,536.935,128.60151029439737,0.06375,5.0,5.0,0.5,2.0,groceries,401
CUST08458,2022-09-02,West,referral,18-25,COD,Gold,mobile,True,False,720.85,26250.35,True,283.0,6.0,5901.49,983.5816666666666,696.3199515572325,0.12585,4.333333333333333,3.2,0.16666666666666666,5.0,footwear,847
CUST08459,2022-03-25,South,referral,26-35,wallet,Silver,desktop,True,True,1539.83,23305.03,True,135.0,7.0,2951.98,421.7114285714286,220.23814659201457,0.09861428571428572,6.571428571428571,3.3333333333333335,0.14285714285714285,6.0,groceries,1008
CUST08460,2021-10-08,North,referral,36-45,UPI,Silver,mobile,True,True,967.94,21867.9,True,447.0,6.0,3022.94,503.8233333333333,440.3437177327124,0.09085,3.5,4.333333333333333,0.0,3.0,personal_care,1176
CUST08461,2023-03-27,Central,organic,26-35,UPI,Silver,desktop,True,True,880.7,16423.5,False,318.0,1.0,169.9,169.9,0.0,0.0663,4.0,3.0,0.0,1.0,personal_care,641
CUST08462,2023-12-05,West,organic,36-45,UPI,Bronze,mobile,True,True,834.89,17799.15,True,12.0,3.0,888.3900000000001,296.13000000000005,145.88698742519844,0.14116666666666666,4.666666666666667,4.0,0.0,2.0,groceries,388
CUST08463,2023-01-26,West,referral,18-25,card,Bronze,mobile,False,True,784.35,20140.22,True,426.0,3.0,851.71,283.90333333333336,144.08542338950642,0.11369999999999998,4.0,4.0,0.3333333333333333,3.0,beauty,701
CUST08464,2021-02-05,Northeast,referral,36-45,wallet,Gold,mobile,False,True,825.6,25965.98,True,461.0,5.0,4219.38,843.876,609.4455490689877,0.12589999999999998,6.0,4.0,0.0,4.0,fashion,1421
