customer_id,signup_date,region,acquisition_channel,age_group,preferred_payment_type,customer_segment,device_type,email_opt_in,churned_flag,total_orders,first_purchase_value,is_returning_flag,true_clv,is_returning_flag_cleaned,total_orders_flag_leakage_risk
CUST06324,2023-11-22,Central,email,26-35,UPI,Silver,mobile,True,True,2,2052.36,True,17341.38,True,True
CUST06325,2023-10-31,North,email,Unknown,wallet,Silver,mobile,False,True,1,1907.31,False,13361.42,False,True
CUST06326,2021-06-06,West,referral,26-35,netbanking,Bronze,mobile,True,False,2,563.48,True,20682.04,True,True
CUST06327,2021-03-01,South,referral,26-35,wallet,Bronze,mobile,True,False,6,632.17,True,16604.79,True,True
CUST06328,2023-02-22,West,email,46-60,netbanking,Gold,desktop,True,True,4,1232.15,True,24280.62,True,True
CUST06329,2021-03-27,East,paid_ads,18-25,card,Platinum,mobile,True,True,6,1787.28,True,26760.69,True,True
CUST06330,2022-10-20,North,organic,18-25,COD,Bronze,desktop,True,True,10,1210.42,True,24876.65,True,True
CUST06331,2021-03-12,South,email,46-60,UPI,Gold,mobile,True,True,1,331.89,False,19871.71,False,True
CUST06332,2023-01-27,North,social,26-35,card,Gold,desktop,False,False,3,482.25,True,26054.84,True,True
CUST06333,2021-09-11,East,organic,26-35,wallet,Bronze,desktop,True,True,1,1042.68,False,17786.5,False,True
CUST06334,2021-04-16,Central,organic,26-35,UPI,Bronze,tablet,True,False,5,710.89,True,21355.91,True,True
CUST06335,2021-03-14,Central,email,60+,netbanking,Silver,desktop,False,True,8,1401.67,True,20701.1,True,True
CUST06336,2021-07-26,Central,paid_ads,26-35,wallet,Gold,desktop,True,False,1,311.34,False,19982.24,False,True
CUST06337,2022-08-16,Central,social,18-25,card,Silver,mobile,False,True,3,2181.98,True,20485.67,True,True
CUST06338,2021-03-25,South,organic,26-35,netbanking,Gold,desktop,True,True,2,187.36,True,26652.18,True,True
CUST06339,2023-05-29,East,organic,26-35,UPI,Bronze,mobile,True,False,3,235.27,True,17305.83,True,True
CUST06340,2022-10-24,East,social,18-25,wallet,Bronze,mobile,False,True,2,1061.9,True,13033.52,True,True
CUST06341,2021-11-22,North,email,60+,UPI,Gold,mobile,False,True,4,876.58,True,24480.42,True,True
CUST06342,2023-12-17,West,paid_ads,26-35,UPI,Silver,desktop,True,True,6,1114.1,True,22457.36,True,True
CUST06343,2022-12-23,Central,organic,36-45,UPI,Silver,mobile,False,True,1,947.41,False,16886.87,False,True
CUST06344,2023-01-06,West,organic,46-60,wallet,Gold,desktop,True,True,1,1035.43,False,21087.17,False,True
CUST06345,2021-07-10,Central,organic,18-25,COD,Bronze,mobile,True,False,1,1120.32,False,16724.73,False,True
CUST06346,2023-02-18,North,email,18-25,netbanking,Silver,desktop,True,False,7,456.98,True,20873.65,True,True
CUST06347,2022-09-05,Central,paid_ads,26-35,netbanking,Gold,mobile,True,True,1,279.44,False,21275.7,False,True
CUST06348,2023-12-15,South,email,36-45,card,Gold,desktop,False,False,6,608.15,True,21233.14,True,True
CUST06349,2022-06-08,Central,social,26-35,card,Silver,tablet,True,True,8,1722.65,False,18396.13,True,True
CUST06350,2023-01-13,South,paid_ads,26-35,card,Silver,desktop,True,True,4,1307.44,False,18415.75,True,True
CUST06351,2022-01-09,East,organic,18-25,netbanking,Bronze,desktop,False,True,3,399.73,True,17114.17,True,True
CUST06352,2021-02-13,East,email,18-25,card,Bronze,desktop,False,True,2,280.58,True,11473.95,True,True
CUST06353,2021-05-21,South,organic,26-35,wallet,Bronze,mobile,False,True,3,572.87,True,19251.88,True,True
CUST06354,2023-08-08,South,social,18-25,netbanking,Silver,mobile,False,True,2,2389.37,True,17964.89,True,True
CUST06355,2023-03-20,South,paid_ads,46-60,UPI,Platinum,mobile,False,True,7,636.33,True,26445.28,True,True
CUST06356,2022-02-04,West,paid_ads,60+,card,Bronze,mobile,True,False,6,1084.84,False,24060.68,True,True
CUST06357,2023-02-04,Central,paid_ads,46-60,card,Platinum,mobile,False,False,4,389.26,True,24852.87,True,True
CUST06358,2021-01-05,South,paid_ads,26-35,wallet,Silver,mobile,False,True,4,925.23,True,22369.87,True,True
CUST06359,2021-02-10,East,social,26-35,UPI,Bronze,mobile,True,True,4,717.29,True,20151.37,True,True
CUST06360,2022-07-10,Central,referral,26-35,UPI,Bronze,desktop,True,True,6,377.95,True,21327.16,True,True
CUST06361,2022-11-16,East,organic,18-25,card,Silver,mobile,True,False,6,4753.82,True,23151.44,True,True
CUST06362,2023-10-24,Central,referral,46-60,COD,Bronze,desktop,True,True,9,667.69,True,18460.95,True,True
CUST06363,2023-04-12,East,paid_ads,36-45,COD,Silver,mobile,False,True,2,775.05,True,11745.76,True,True
CUST06364,2021-10-09,East,email,26-35,UPI,Bronze,mobile,True,True,3,648.05,False,16495.73,True,True
CUST06365,2023-06-12,North,email,36-45,UPI,Gold,tablet,True,True,5,841.88,True,20940.59,True,True
CUST06366,2022-06-23,North,referral,Unknown,UPI,Bronze,desktop,True,True,1,542.56,False,14936.48,False,True
CUST06367,2023-06-24,West,email,36-45,card,Silver,mobile,True,True,10,1076.76,True,21692.13,True,True
CUST06368,2021-07-10,Central,paid_ads,26-35,netbanking,Silver,desktop,True,True,5,952.89,True,20746.22,True,True
CUST06369,2021-01-29,North,organic,46-60,UPI,Gold,desktop,False,True,1,1192.33,False,17076.52,False,True
CUST06370,2021-03-05,Central,organic,60+,card,Silver,mobile,False,False,1,300.46,False,20363.24,False,True
CUST06371,2023-12-22,South,social,26-35,COD,Silver,desktop,True,True,0,276.57,False,13948.48,False,True
CUST06372,2021-03-30,East,paid_ads,26-35,netbanking,Gold,mobile,False,True,2,820.91,True,22080.42,True,True
CUST06373,2023-10-26,Central,social,26-35,card,Gold,mobile,True,True,1,1403.16,False,15157.69,False,True
CUST06374,2023-03-08,Central,paid_ads,46-60,wallet,Gold,mobile,True,True,1,1091.75,False,25196.3,False,True
CUST06375,2021-06-09,East,organic,26-35,netbanking,Bronze,mobile,True,True,3,908.98,True,18644.57,True,True
CUST06376,2023-08-05,South,referral,Unknown,card,Gold,mobile,False,True,2,923.27,True,23839.07,True,True
CUST06377,2021-06-07,North,referral,46-60,COD,Silver,desktop,True,True,11,374.75,True,22317.11,True,True
CUST06378,2021-06-06,South,paid_ads,26-35,UPI,Gold,mobile,False,False,1,1097.78,False,20268.14,False,True
CUST06379,2022-09-23,Central,social,18-25,wallet,Silver,desktop,True,True,8,421.98,True,21157.79,True,True
CUST06380,2021-11-12,South,referral,36-45,card,Bronze,mobile,True,True,5,216.53,True,22912.28,True,True
CUST06381,2021-11-15,West,paid_ads,26-35,card,Bronze,mobile,True,False,3,241.68,True,16471.65,True,True
CUST06382,2021-08-02,South,social,26-35,UPI,Silver,desktop,True,False,7,855.89,True,21541.13,True,True
CUST06383,2022-10-28,East,paid_ads,26-35,card,Silver,desktop,False,False,4,351.9,True,22016.94,True,True
CUST06384,2021-01-30,South,social,26-35,UPI,Silver,mobile,True,False,0,906.62,False,15870.84,False,True
CUST06385,2021-09-26,East,paid_ads,26-35,card,Gold,desktop,False,True,5,917.34,True,26694.71,True,True
CUST06386,2022-08-30,West,referral,26-35,COD,Gold,mobile,False,False,6,499.28,True,25546.28,True,True
CUST06387,2022-06-17,Northeast,paid_ads,18-25,card,Gold,desktop,True,False,6,1981.95,True,19142.79,True,True
CUST06388,2023-02-06,Central,organic,18-25,wallet,Silver,desktop,True,True,6,305.3,True,20455.8,True,True
CUST06389,2021-08-25,West,referral,36-45,card,Gold,tablet,False,False,3,900.84,True,28157.26,True,True
CUST06390,2022-12-11,North,paid_ads,26-35,COD,Gold,mobile,True,True,3,392.78,True,18299.35,True,True
CUST06391,2023-04-13,Central,referral,26-35,card,Silver,mobile,True,True,2,543.06,True,16411.51,True,True
CUST06392,2022-03-01,Central,referral,60+,card,Silver,desktop,True,False,2,758.59,True,22136.09,True,True
CUST06393,2021-10-09,Central,organic,46-60,UPI,Bronze,mobile,True,True,4,1010.17,True,21416.18,True,True
CUST06394,2022-08-31,East,organic,18-25,wallet,Silver,mobile,True,True,1,864.34,False,17487.52,False,True
CUST06395,2022-09-26,North,social,46-60,card,Silver,tablet,True,True,3,1576.92,True,16058.56,True,True
CUST06396,2021-04-14,Central,paid_ads,26-35,wallet,Gold,desktop,True,True,5,548.92,True,24220.88,True,True
CUST06397,2022-09-11,East,paid_ads,36-45,card,Silver,mobile,False,True,5,1448.72,True,19693.92,True,True
CUST06398,2021-06-18,South,organic,18-25,netbanking,Silver,mobile,False,False,7,575.04,True,22032.16,True,True
CUST06399,2022-09-15,East,paid_ads,18-25,card,Gold,mobile,False,True,3,1598.72,True,19788.38,True,True
CUST06400,2023-10-18,West,referral,46-60,card,Silver,desktop,False,False,4,753.46,True,20589.7,True,True
CUST06401,2022-08-12,South,email,26-35,wallet,Silver,tablet,True,False,0,915.51,False,20174.19,False,True
CUST06402,2023-04-14,West,referral,26-35,card,Silver,mobile,True,False,2,781.94,True,22091.0,True,True
CUST06403,2021-12-06,West,referral,46-60,UPI,Gold,mobile,True,False,2,1006.43,True,19116.85,True,True
CUST06404,2023-10-08,East,paid_ads,26-35,wallet,Gold,desktop,True,True,9,592.98,True,19854.91,True,True
CUST06405,2023-06-09,North,referral,18-25,COD,Bronze,desktop,False,True,2,151.71,True,17345.01,True,True
CUST06406,2023-10-01,Northeast,social,26-35,card,Bronze,desktop,True,True,1,563.87,False,16406.21,False,True
CUST06407,2023-03-24,East,organic,36-45,card,Silver,desktop,False,False,4,588.07,True,20200.26,True,True
CUST06408,2022-12-13,East,social,36-45,card,Gold,mobile,True,True,6,477.44,True,23441.38,True,True
CUST06409,2022-07-29,East,organic,26-35,UPI,Bronze,mobile,False,True,1,262.29,False,22112.63,False,True
CUST06410,2023-10-14,South,organic,26-35,wallet,Silver,mobile,True,False,4,444.18,True,28046.31,True,True
CUST06411,2023-07-18,West,organic,26-35,UPI,Bronze,mobile,True,True,1,568.29,False,13838.39,False,True
CUST06412,2022-04-02,North,organic,26-35,COD,Silver,mobile,False,False,4,1514.38,True,20889.96,True,True
CUST06413,2021-04-04,Central,paid_ads,18-25,wallet,Bronze,mobile,False,True,5,1091.74,True,16047.93,True,True
CUST06414,2021-01-04,North,organic,18-25,UPI,Silver,mobile,False,True,4,597.63,True,16384.37,True,True
CUST06415,2021-09-13,Northeast,organic,36-45,UPI,Bronze,desktop,True,False,3,698.04,True,21177.79,True,True
CUST06416,2021-03-10,West,organic,46-60,UPI,Silver,desktop,True,False,4,506.59,True,22345.32,True,True
CUST06417,2021-08-20,North,organic,26-35,UPI,Silver,mobile,False,True,3,910.46,True,23046.57,True,True
CUST06418,2021-04-30,West,paid_ads,26-35,card,Bronze,tablet,True,False,0,289.75,False,13390.43,False,True
CUST06419,2023-12-11,South,social,36-45,card,Silver,mobile,True,True,7,1396.19,True,22770.26,True,True
CUST06420,2021-04-15,Northeast,referral,18-25,COD,Bronze,mobile,False,True,4,904.33,True,26042.41,True,True
CUST06421,2022-11-18,Central,organic,36-45,COD,Gold,mobile,True,True,7,1294.21,True,25310.05,True,True
CUST06422,2022-01-21,East,paid_ads,26-35,card,Bronze,mobile,False,True,1,272.37,False,15288.53,False,True
CUST06423,2021-07-10,East,paid_ads,26-35,card,Gold,desktop,True,False,7,1667.04,True,25836.63,True,True
CUST06424,2023-02-07,Northeast,organic,18-25,COD,Silver,desktop,True,True,2,655.86,True,17129.24,True,True
CUST06425,2023-11-29,West,paid_ads,46-60,UPI,Bronze,mobile,True,True,3,915.15,True,16638.79,True,True
CUST06426,2023-05-16,East,paid_ads,18-25,card,Gold,mobile,False,True,6,976.74,True,18581.42,True,True
CUST06427,2023-12-04,East,paid_ads,18-25,COD,Bronze,tablet,False,True,4,622.06,True,20087.77,True,True
CUST06428,2022-10-09,South,social,26-35,wallet,Bronze,tablet,False,True,5,658.94,True,21596.58,True,True
CUST06429,2023-01-08,West,paid_ads,36-45,card,Bronze,desktop,False,False,2,1314.14,True,15952.3,True,True
CUST06430,2021-06-10,West,organic,36-45,wallet,Bronze,mobile,True,False,7,484.86,True,21985.87,True,True
CUST06431,2023-07-23,Central,organic,26-35,COD,Gold,mobile,False,True,11,1099.05,True,21695.2,True,True
CUST06432,2023-03-30,West,email,26-35,wallet,Silver,mobile,False,True,7,666.4,True,24539.57,True,True
CUST06433,2021-10-06,West,social,26-35,wallet,Bronze,desktop,True,False,6,901.95,True,20665.26,True,True
CUST06434,2022-01-24,East,referral,18-25,card,Silver,desktop,True,True,3,396.58,True,17192.13,True,True
CUST06435,2022-10-31,Central,email,26-35,UPI,Gold,mobile,True,False,5,652.45,True,26802.27,True,True
CUST06436,2021-01-15,East,referral,26-35,wallet,Platinum,mobile,True,True,8,824.0,True,25021.68,True,True
CUST06437,2023-06-15,Central,organic,26-35,UPI,Silver,desktop,True,False,2,241.61,True,22502.31,True,True
CUST06438,2021-11-04,South,social,36-45,UPI,Bronze,tablet,False,False,5,476.69,True,21417.26,True,True
CUST06439,2021-03-24,West,organic,60+,UPI,Bronze,desktop,True,True,4,176.61,True,19925.88,True,True
CUST06440,2021-12-29,Central,referral,26-35,wallet,Platinum,mobile,True,True,9,575.35,True,25248.4,True,True
CUST06441,2023-07-05,Central,paid_ads,36-45,COD,Gold,desktop,False,True,3,279.74,True,19456.26,True,True
CUST06442,2021-10-28,South,organic,60+,COD,Bronze,desktop,False,True,3,437.23,True,19962.42,True,True
CUST06443,2022-08-14,West,organic,Unknown,wallet,Gold,desktop,True,True,8,1514.66,True,26883.17,True,True
CUST06444,2023-06-08,South,paid_ads,26-35,netbanking,Bronze,tablet,True,True,5,363.12,True,15765.48,True,True
CUST06445,2021-02-06,North,referral,36-45,UPI,Silver,mobile,True,False,6,545.79,True,13811.11,True,True
CUST06446,2023-04-13,Central,organic,36-45,UPI,Bronze,mobile,False,True,1,820.34,False,20154.94,False,True
CUST06447,2021-11-13,Central,organic,46-60,UPI,Platinum,desktop,True,True,2,1320.13,True,24641.5,True,True
CUST06448,2023-02-01,North,paid_ads,36-45,card,Bronze,desktop,True,False,1,572.02,False,13628.49,False,True
CUST06449,2021-07-25,Northeast,social,46-60,card,Bronze,mobile,True,False,2,2035.57,True,22976.98,True,True
CUST06450,2021-06-02,East,social,18-25,UPI,Gold,mobile,True,True,10,284.35,True,20860.2,True,True
CUST06451,2023-05-14,Central,social,46-60,UPI,Silver,mobile,True,False,6,673.74,False,22420.69,True,True
CUST06452,2023-06-04,Central,paid_ads,18-25,netbanking,Silver,desktop,True,True,7,417.57,True,18894.1,True,True
CUST06453,2023-12-11,Central,paid_ads,18-25,wallet,Gold,mobile,True,False,2,729.71,True,16047.31,True,True
CUST06454,2023-01-12,Central,organic,18-25,COD,Bronze,tablet,True,False,1,349.57,False,14924.28,False,True
CUST06455,2022-05-26,Northeast,organic,36-45,card,Silver,mobile,False,False,7,818.72,True,25789.33,True,True
CUST06456,2021-08-02,West,organic,26-35,card,Bronze,desktop,True,True,1,1233.49,False,14302.36,False,True
CUST06457,2021-11-20,South,social,18-25,card,Gold,mobile,True,True,5,296.47,True,20179.61,True,True
CUST06458,2022-12-11,East,paid_ads,36-45,UPI,Bronze,mobile,True,True,1,860.78,False,16750.71,False,True
CUST06459,2022-01-14,Central,organic,26-35,card,Silver,mobile,True,False,4,1068.76,True,20211.82,True,True
CUST06460,2022-06-14,North,referral,26-35,card,Gold,mobile,True,True,5,518.27,True,23700.45,True,True
CUST06461,2021-07-04,Northeast,organic,26-35,card,Gold,mobile,False,True,7,379.37,True,23754.47,True,True
CUST06462,2022-04-27,South,paid_ads,46-60,wallet,Silver,desktop,False,True,3,2830.78,True,17223.74,True,True
CUST06463,2021-09-18,Central,referral,36-45,netbanking,Bronze,tablet,False,True,4,233.46,True,20416.16,True,True
CUST06464,2021-05-03,East,social,26-35,card,Silver,mobile,True,True,4,1243.56,True,19625.44,True,True
CUST06465,2021-05-25,Central,social,46-60,card,Bronze,desktop,True,True,4,528.55,True,15578.61,True,True
CUST06466,2022-07-22,Northeast,email,46-60,UPI,Silver,desktop,False,True,4,2973.54,True,17200.27,True,True
CUST06467,2022-02-06,East,organic,26-35,wallet,Silver,mobile,False,False,3,670.42,True,17669.93,True,True
CUST06468,2021-04-20,West,referral,18-25,UPI,Silver,mobile,False,False,7,654.78,True,24251.63,True,True
CUST06469,2022-07-18,South,email,18-25,card,Silver,desktop,False,False,3,402.04,True,19293.9,True,True
CUST06470,2021-06-29,Central,paid_ads,36-45,card,Gold,mobile,False,False,5,370.62,True,21513.29,True,True
CUST06471,2021-01-17,Central,social,46-60,UPI,Bronze,desktop,True,True,3,259.14,True,23483.01,True,True
CUST06472,2021-05-26,South,email,18-25,card,Silver,mobile,True,True,0,146.21,False,18564.43,False,True
CUST06473,2022-05-07,North,referral,Unknown,UPI,Bronze,mobile,True,False,2,2182.12,True,21211.64,True,True
CUST06474,2023-11-11,East,organic,18-25,COD,Silver,mobile,True,False,7,1320.68,True,19438.03,True,True
CUST06475,2021-09-22,North,organic,26-35,netbanking,Silver,mobile,True,False,10,566.72,True,25550.28,True,True
CUST06476,2021-11-08,Central,referral,46-60,UPI,Bronze,desktop,False,True,4,412.29,True,18028.62,True,True
CUST06477,2021-09-23,South,social,36-45,COD,Silver,mobile,False,True,8,2102.19,True,25450.77,True,True
CUST06478,2022-01-24,Northeast,organic,60+,UPI,Bronze,mobile,True,True,8,631.85,True,16944.93,True,True
CUST06479,2023-02-25,Northeast,paid_ads,26-35,card,Silver,mobile,True,False,2,746.14,True,13783.6,True,True
CUST06480,2021-12-19,Central,organic,36-45,card,Silver,desktop,True,True,1,1015.76,False,16212.2,False,True
CUST06481,2022-12-22,West,paid_ads,46-60,UPI,Gold,mobile,False,True,5,517.48,True,27668.82,True,True
CUST06482,2023-09-11,South,social,36-45,COD,Gold,desktop,True,False,6,1200.28,True,27593.21,True,True
CUST06483,2023-11-03,Central,paid_ads,60+,netbanking,Silver,desktop,False,True,5,1495.85,True,17236.17,True,True
CUST06484,2022-09-09,West,referral,26-35,UPI,Bronze,desktop,True,True,8,544.62,True,27123.61,True,True
CUST06485,2023-02-20,Northeast,referral,18-25,wallet,Bronze,desktop,False,True,4,1304.93,True,22979.18,True,True
CUST06486,2023-10-04,South,referral,Unknown,card,Bronze,mobile,False,False,4,465.04,True,16904.68,True,True
CUST06487,2023-05-12,North,social,46-60,wallet,Silver,mobile,True,True,1,1507.71,False,17166.14,False,True
CUST06488,2021-11-25,Northeast,organic,18-25,card,Bronze,mobile,True,True,3,626.44,True,17246.35,True,True
CUST06489,2021-05-25,Central,organic,46-60,UPI,Bronze,mobile,False,False,2,759.97,True,13167.97,True,True
CUST06490,2021-05-06,South,social,26-35,wallet,Silver,mobile,False,True,3,1289.58,True,18958.86,True,True
CUST06491,2023-08-24,Central,paid_ads,Unknown,UPI,Gold,desktop,True,True,3,554.33,True,21868.73,True,True
CUST06492,2022-09-02,North,paid_ads,36-45,card,Silver,tablet,True,False,3,1338.07,True,17604.03,True,True
CUST06493,2021-11-21,West,paid_ads,26-35,netbanking,Bronze,mobile,True,False,3,208.86,True,16957.42,True,True
CUST06494,2022-01-14,South,referral,18-25,UPI,Silver,tablet,False,True,5,1118.01,True,22781.58,True,True
CUST06495,2021-11-05,East,organic,36-45,card,Silver,mobile,False,True,3,1042.77,True,20916.68,True,True
CUST06496,2023-05-29,South,referral,60+,UPI,Platinum,mobile,True,True,9,2686.02,True,21281.14,True,True
CUST06497,2022-11-02,South,organic,18-25,wallet,Bronze,desktop,True,True,2,1036.68,True,17068.0,True,True
CUST06498,2023-08-21,East,social,26-35,UPI,Silver,mobile,True,True,8,1253.47,True,21299.98,True,True
CUST06499,2021-11-27,South,referral,46-60,COD,Gold,desktop,True,False,3,346.88,True,24070.13,True,True
CUST06500,2022-06-02,East,social,18-25,card,Gold,desktop,True,True,5,428.7,True,24048.57,True,True
CUST06501,2021-05-14,West,social,18-25,UPI,Gold,mobile,True,False,0,408.69,False,21864.05,False,True
CUST06502,2023-11-30,West,social,46-60,card,Silver,desktop,True,True,3,656.5,True,18705.29,True,True
CUST06503,2022-07-15,West,paid_ads,36-45,card,Gold,mobile,True,True,2,547.27,True,17388.37,True,True
CUST06504,2022-08-29,South,organic,26-35,card,Silver,mobile,True,False,6,505.81,True,21981.63,True,True
CUST06505,2022-03-29,North,email,60+,card,Gold,mobile,True,True,9,733.45,True,18844.6,True,True
CUST06506,2021-10-24,Central,email,36-45,wallet,Gold,tablet,True,True,4,348.33,True,21061.47,True,True
CUST06507,2023-11-05,Central,email,18-25,COD,Bronze,mobile,False,True,6,2031.42,True,15724.0,True,True
CUST06508,2022-06-20,Northeast,email,26-35,COD,Bronze,desktop,True,True,7,514.79,True,24584.36,True,True
CUST06509,2023-01-09,Northeast,referral,46-60,UPI,Gold,desktop,False,False,3,232.57,True,22079.49,True,True
CUST06510,2021-02-10,West,referral,Unknown,UPI,Silver,desktop,True,False,10,244.02,True,24305.61,True,True
CUST06511,2021-10-30,Central,social,36-45,card,Gold,mobile,False,True,3,310.61,True,22681.86,True,True
CUST06512,2023-05-31,East,organic,26-35,UPI,Gold,desktop,True,True,6,2136.09,True,19169.59,True,True
CUST06513,2021-04-07,Central,social,26-35,UPI,Bronze,mobile,False,True,1,2148.78,False,17951.06,False,True
CUST06514,2021-04-22,Northeast,social,36-45,UPI,Bronze,mobile,True,True,2,924.69,True,16473.49,True,True
CUST06515,2023-06-06,Central,referral,18-25,UPI,Platinum,desktop,True,True,1,960.22,False,22535.48,False,True
CUST06516,2021-12-05,East,paid_ads,46-60,wallet,Silver,mobile,False,False,7,294.29,True,23024.2,True,True
CUST06517,2021-10-27,South,referral,18-25,card,Gold,desktop,False,True,7,1435.96,True,24347.91,True,True
CUST06518,2022-09-12,South,email,18-25,card,Silver,desktop,False,True,3,682.83,True,20261.5,True,True
CUST06519,2021-08-02,South,organic,18-25,netbanking,Bronze,mobile,True,True,2,808.95,True,18698.81,True,True
CUST06520,2021-02-17,Central,paid_ads,46-60,UPI,Bronze,mobile,True,True,7,593.13,True,23200.15,True,True
CUST06521,2021-01-05,West,referral,26-35,netbanking,Bronze,mobile,True,True,4,428.26,True,19125.73,True,True
CUST06522,2021-03-28,South,social,26-35,card,Bronze,mobile,False,True,10,1182.87,True,15668.34,True,True
CUST06523,2021-06-23,West,referral,26-35,card,Platinum,desktop,True,True,9,1080.8,True,31096.54,True,True
CUST06524,2023-02-02,South,referral,36-45,UPI,Gold,mobile,False,True,8,600.79,True,29142.04,True,True
CUST06525,2021-11-23,West,organic,46-60,card,Gold,mobile,False,True,3,556.6,True,25257.25,True,True
CUST06526,2021-03-20,South,paid_ads,26-35,COD,Bronze,mobile,True,True,11,417.01,True,19853.04,True,True
CUST06527,2021-01-16,East,email,18-25,UPI,Silver,mobile,False,False,5,624.86,True,21403.91,True,True
CUST06528,2022-06-07,Central,paid_ads,46-60,UPI,Bronze,desktop,True,True,2,715.86,True,16867.27,True,True
CUST06529,2023-07-09,Central,paid_ads,26-35,UPI,Bronze,desktop,True,True,6,666.9,True,18777.01,True,True
CUST06530,2022-01-06,Central,paid_ads,36-45,card,Bronze,mobile,True,True,2,2267.85,True,15913.14,True,True
CUST06531,2021-03-11,East,paid_ads,18-25,UPI,Gold,mobile,True,False,4,465.23,True,24198.25,True,True
CUST06532,2021-09-07,West,paid_ads,46-60,card,Silver,mobile,True,True,3,237.86,True,19749.39,True,True
CUST06533,2022-07-01,South,social,46-60,wallet,Silver,mobile,True,False,2,2444.47,True,21881.66,True,True
CUST06534,2021-07-26,East,paid_ads,26-35,UPI,Gold,desktop,True,False,11,829.29,True,25762.03,True,True
CUST06535,2023-12-08,West,referral,18-25,COD,Silver,desktop,True,False,6,567.22,False,23552.47,True,True
CUST06536,2023-04-16,West,paid_ads,18-25,UPI,Bronze,mobile,True,True,0,965.95,False,18132.18,False,True
CUST06537,2022-01-13,Central,social,26-35,COD,Platinum,mobile,False,True,5,579.76,False,25296.38,True,True
CUST06538,2023-11-08,South,organic,26-35,card,Silver,mobile,True,True,3,594.96,True,20786.17,True,True
CUST06539,2021-12-22,Central,organic,26-35,wallet,Bronze,mobile,False,True,2,444.32,True,14901.77,True,True
CUST06540,2021-06-03,South,paid_ads,36-45,UPI,Silver,desktop,False,False,5,1336.72,True,20584.02,True,True
CUST06541,2023-10-25,West,email,26-35,card,Silver,mobile,False,True,5,270.57,True,21200.98,True,True
CUST06542,2023-11-17,Central,social,Unknown,card,Gold,mobile,True,True,8,1200.45,True,18828.5,True,True
CUST06543,2021-12-09,Central,referral,60+,wallet,Gold,mobile,True,False,9,763.92,True,25761.64,True,True
CUST06544,2022-10-14,Central,paid_ads,26-35,UPI,Bronze,mobile,True,True,0,1534.83,False,21365.11,False,True
CUST06545,2021-07-09,Central,paid_ads,46-60,card,Gold,mobile,False,True,7,553.24,True,27875.64,True,True
CUST06546,2022-12-04,South,email,36-45,wallet,Silver,mobile,True,True,3,872.54,True,24728.11,True,True
CUST06547,2023-01-26,Northeast,paid_ads,Unknown,UPI,Silver,mobile,True,True,1,788.93,False,13561.96,False,True
CUST06548,2023-02-17,Northeast,social,36-45,UPI,Silver,mobile,False,False,1,995.89,False,14980.02,False,True
CUST06549,2022-09-15,East,social,60+,card,Bronze,mobile,True,False,5,1448.93,True,17916.31,True,True
CUST06550,2023-02-11,North,referral,46-60,UPI,Bronze,mobile,False,True,3,1482.78,True,16530.12,True,True
CUST06551,2022-08-31,South,organic,26-35,netbanking,Gold,mobile,False,True,5,1122.35,True,26182.72,True,True
CUST06552,2023-06-17,Central,paid_ads,18-25,COD,Bronze,tablet,True,True,2,1064.57,True,18636.59,True,True
CUST06553,2021-07-16,Northeast,organic,26-35,UPI,Silver,mobile,True,True,3,464.45,True,22976.81,True,True
CUST06554,2022-06-14,Central,email,18-25,UPI,Gold,mobile,False,True,5,1689.98,True,19866.69,True,True
CUST06555,2022-04-01,East,social,26-35,COD,Platinum,mobile,False,False,5,377.16,True,21304.06,True,True
CUST06556,2022-08-08,North,paid_ads,46-60,wallet,Platinum,mobile,False,True,3,627.54,True,24331.02,True,True
CUST06557,2021-06-05,East,email,36-45,card,Gold,mobile,True,True,6,1549.56,True,25388.11,True,True
CUST06558,2021-12-21,South,organic,36-45,COD,Silver,mobile,True,False,1,1560.6,False,19926.29,False,True
CUST06559,2023-11-11,North,organic,26-35,netbanking,Bronze,mobile,True,True,4,364.36,True,17862.47,True,True
CUST06560,2021-04-26,North,organic,18-25,UPI,Bronze,desktop,True,False,5,855.31,True,22232.97,True,True
CUST06561,2022-11-27,North,email,18-25,COD,Bronze,mobile,False,False,3,300.43,True,21101.93,True,True
CUST06562,2022-12-29,South,organic,36-45,wallet,Bronze,desktop,False,False,2,1785.93,True,19221.54,True,True
CUST06563,2022-06-04,Central,organic,Unknown,COD,Silver,mobile,False,True,7,551.29,True,26116.05,True,True
CUST06564,2021-02-06,East,organic,26-35,UPI,Silver,mobile,True,True,6,907.01,True,22998.59,True,True
CUST06565,2021-02-07,East,paid_ads,18-25,UPI,Platinum,desktop,False,True,4,4241.87,True,25939.53,True,True
CUST06566,2021-10-29,West,paid_ads,26-35,UPI,Silver,desktop,True,False,5,841.64,True,24698.84,True,True
CUST06567,2021-04-23,Northeast,organic,18-25,card,Platinum,tablet,True,True,2,1446.11,True,30926.21,True,True
CUST06568,2021-04-14,Central,social,18-25,UPI,Gold,mobile,False,False,3,1368.17,True,22133.92,True,True
CUST06569,2021-06-25,West,email,46-60,UPI,Gold,mobile,True,False,7,694.59,True,23417.7,True,True
CUST06570,2021-07-28,Central,paid_ads,36-45,card,Bronze,desktop,True,True,4,115.36,True,21078.71,True,True
